01.jpg	217	7321	0.125253	0.22846	73	105	144
01.jpg	264	7319	0.101093	-0.207744	94	95	87
01.jpg	219	7049	-0.0342865	0.13249	120	90	61
01.jpg	130	3554	0.0694706	-0.185077	140	141	136
01.jpg	492	1858	-0.0902537	0.184327	45	45	47
01.jpg	1	8882	0.0779992	0.24139	88	105	114
01.jpg	20	7575	-0.0982397	0.129334	42	52	79
01.jpg	160	6399	0.00265646	-0.211062	30	33	26
01.jpg	344	1668	-0.0856473	0.208873	24	24	24
01.jpg	285	8701	0.198149	0.20779	42	57	76
01.jpg	287	992	0.329818	-0.0118695	55	64	67
01.jpg	336	7153	0.15731	0.140562	170	153	122
01.jpg	120	8349	-0.0562389	0.129994	40	49	68
01.jpg	262	6096	0.244793	0.117631	148	149	143
01.jpg	261	5106	0.239971	-0.174734	206	214	217
01.jpg	265	4708	0.0722879	-0.182472	87	88	83
01.jpg	127	7537	0.021247	0.190843	76	80	89
01.jpg	269	7579	-0.112417	0.111497	37	51	77
01.jpg	56	7972	0.217199	0.212741	55	85	119
01.jpg	51	3729	0.0965724	0.10047	127	91	68
01.jpg	50	7564	0.154492	0.133921	146	129	86
01.jpg	53	6485	-0.102599	0.150633	105	103	85
01.jpg	417	7770	-0.106359	0.145598	44	49	68
01.jpg	298	7234	-0.106741	0.166211	38	40	52
01.jpg	413	4709	0.0722879	-0.182472	87	88	83
01.jpg	373	8601	0.0755667	-0.206705	147	156	151
01.jpg	197	7569	-0.113313	0.162084	39	43	55
01.jpg	393	3471	0.314304	-0.0166893	32	38	38
01.jpg	111	7784	0.213629	0.132304	150	159	154
01.jpg	395	7745	-0.0972364	0.146486	43	48	67
01.jpg	112	5775	0.0315042	0.0159089	183	132	87
01.jpg	278	1939	0.0990075	-0.199393	177	178	170
01.jpg	83	8700	0.198149	0.20779	42	57	76
01.jpg	399	3462	0.0716203	-0.204777	186	191	185
01.jpg	398	4668	0.139379	0.0510714	34	38	41
01.jpg	87	4041	0.0889152	-0.185172	82	83	77
01.jpg	84	990	0.329818	-0.0118695	55	64	67
01.jpg	85	1713	0.0826176	-0.186846	83	84	78
01.jpg	173	1929	0.0641512	-0.21187	101	103	98
01.jpg	367	7399	-0.0307642	0.107961	110	83	54
01.jpg	364	33	0.0178651	0.248061	61	65	64
01.jpg	308	3606	0.0713428	-0.215515	146	152	141
01.jpg	300	7185	0.0797147	0.123288	195	221	236
01.jpg	244	2426	-0.0685315	0.237954	27	24	19
01.jpg	108	6804	-0.0380914	0.126443	103	51	33
01.jpg	246	6986	0.160478	0.131029	170	152	114
01.jpg	100	8724	0.212691	0.190069	65	99	137
01.jpg	39	733	0.0916584	-0.186415	141	142	136
01.jpg	381	7547	-0.0417852	0.147043	107	42	45
01.jpg	420	4262	0.266025	0.114992	145	161	145
01.jpg	382	5204	-0.220504	0.113712	86	92	82
01.jpg	430	1452	0.0731172	-0.179194	136	138	133
01.jpg	458	5525	0.0732597	-0.197224	100	101	93
01.jpg	450	7702	-0.154632	0.0971152	37	52	72
01.jpg	452	3100	-0.0411969	0.115744	126	91	59
01.jpg	453	5391	0.208803	0.107759	215	215	203
01.jpg	331	5772	0.226443	0.123884	153	150	140
01.jpg	177	8771	0.0670516	-0.217606	95	98	87
01.jpg	175	5197	0.278147	0.0877986	149	161	155
01.jpg	256	2255	-0.197837	0.0467982	59	30	42
01.jpg	181	4143	0.276314	0.0908044	113	122	119
01.jpg	6	9175	0.0543644	0.170305	48	79	108
01.jpg	250	7570	-0.155676	0.104958	36	48	70
01.jpg	311	5136	-0.0974417	0.153401	41	45	62
01.jpg	469	2561	0.32302	-0.15048	213	229	229
01.jpg	464	1839	-0.0517699	0.0239462	159	114	80
01.jpg	99	155	0.133946	-0.199405	104	99	93
01.jpg	168	8158	-0.193434	0.0994254	36	47	64
01.jpg	166	1938	0.0990075	-0.199393	177	178	170
01.jpg	92	255	0.096433	-0.20045	102	103	95
01.jpg	223	5099	0.155969	0.156136	63	91	128
01.jpg	11	530	0.0778763	-0.197353	99	100	91
01.jpg	12	7330	0.222105	0.143452	61	95	133
01.jpg	19	8061	-0.100505	0.157414	38	44	58
01.jpg	150	8610	0.0896524	-0.206504	179	185	181
01.jpg	152	6081	0.0911139	-0.190466	90	91	85
01.jpg	159	6460	0.155653	0.150733	143	145	140
01.jpg	277	6018	0.0068177	0.22691	37	38	40
01.jpg	238	8618	0.212796	0.217726	76	105	141
01.jpg	279	8749	0.107506	-0.214969	178	179	174
01.jpg	235	1814	0.0984018	-0.195142	107	108	100
01.jpg	41	8268	-0.0245111	0.17403	40	45	62
01.jpg	322	7396	0.237214	0.108921	222	221	217
01.jpg	320	6969	0.0843046	-0.183384	144	146	141
01.jpg	327	8085	-0.21744	0.107351	37	47	59
01.jpg	202	2606	0.211212	0.104209	198	196	183
01.jpg	205	6088	0.199575	0.180059	158	165	152
01.jpg	207	7118	0.205069	0.152697	69	102	140
01.jpg	208	4072	-0.0590387	0.123466	52	49	62
01.jpg	148	8205	0.16061	0.156442	65	93	130
01.jpg	149	6874	0.00413465	-0.215545	169	170	168
01.jpg	76	554	0.091522	-0.180415	82	84	79
01.jpg	75	3140	-0.000472188	0.257518	77	54	26
01.jpg	72	5367	0.376741	0.0123533	100	135	142
01.jpg	483	2331	0.247838	-0.107494	148	150	147
01.jpg	356	6035	0.217033	-0.170423	116	116	104
01.jpg	477	7117	0.205069	0.152697	69	102	140
03.jpg	216	1195	-0.131682	-0.34133	153	167	168
03.jpg	214	5382	-0.192184	0.173089	72	61	29
03.jpg	212	6392	0.483487	-0.232132	77	85	64
03.jpg	210	7121	-0.0390913	0.267004	88	68	34
03.jpg	211	9097	-0.114665	0.21077	99	81	45
03.jpg	357	2052	-0.199758	0.202233	69	52	22
03.jpg	218	7750	0.432947	0.315795	43	39	26
03.jpg	219	8664	0.0599284	0.223506	90	73	40
03.jpg	133	7483	-0.104533	0.218462	89	73	39
03.jpg	132	6525	0.298126	-0.215264	183	192	189
03.jpg	131	2721	-0.114244	0.154251	102	94	73
03.jpg	136	8387	-0.142927	0.149158	90	83	64
03.jpg	135	6783	0.486284	-0.288969	56	60	45
03.jpg	90	9405	0.14406	0.323139	37	39	38
03.jpg	139	6523	-0.026647	0.216088	107	83	45
03.jpg	138	4720	-0.0307224	0.215623	107	83	47
03.jpg	93	7336	-0.134141	0.164001	88	77	57
03.jpg	24	7367	0.478786	-0.274954	71	73	59
03.jpg	26	7142	-0.100991	0.146846	94	83	63
03.jpg	27	3600	-0.375213	-0.285597	83	91	80
03.jpg	20	9195	0.0121911	0.306473	24	35	52
03.jpg	21	7924	-0.0252963	0.261166	110	92	50
03.jpg	22	8557	0.439371	-0.318016	119	123	109
